"Month","Year","Plant ID","Operator ID","Quantity Consumed in Physical Units for Electric Generation","Physical Unit Label","Reported Prime Mover","ReportedFuelTypeCode","EnergySource","Fuel Group","Quantity","Average Heat Content","Average Sulfur Content","Average Ash Content","Fuel Cost","Moisture Content","Primary Transportation Mode"
2,2024,55077,5695,"499430.0","mcf","CT","NG","NG","Natural Gas",499533,1.036,0,0,"584.1",".","PL"
3,2024,55077,5695,"67380.0","mcf","CT","NG","NG","Natural Gas",67497,1.038,0,0,"958.3",".","PL"
4,2024,55077,5695,"522139.0","mcf","CT","NG","NG","Natural Gas",522404,1.035,0,0,"371.7",".","PL"
5,2024,55077,5695,"295.0","mcf","CT","NG","NG","Natural Gas",330,1.032,0,0,"144204.8",".","PL"
6,2024,55077,5695,"341655.0","mcf","CT","NG","NG","Natural Gas",350534,1.036,0,0,"344.8",".","PL"
7,2024,55077,5695,"997920.0","mcf","CT","NG","NG","Natural Gas",1008103,1.038,0,0,"359.9",".","PL"
8,2024,55077,5695,"688604.0","mcf","CT","NG","NG","Natural Gas",691383,1.045,0,0,"514.6",".","PL"
9,2024,55077,5695,"1242137.0","mcf","CT","NG","NG","Natural Gas",1245139,1.032,0,0,"441.6",".","PL"
10,2024,55077,5695,"779227.0","mcf","CT","NG","NG","Natural Gas",780311,1.043,0,0,"319.1",".","PL"
11,2024,55077,5695,"696531.0","mcf","CT","NG","NG","Natural Gas",696604,1.019,0,0,"317.7",".","PL"
1,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",602014,1.033,0,0,".",".","PL"
2,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",101157,1.034,0,0,".",".","PL"
3,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",168283,1.034,0,0,".",".","PL"
5,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",41293,1.03,0,0,".",".","PL"
6,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",329710,1.03,0,0,".",".","PL"
7,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",1560153,1.03,0,0,".",".","PL"
9,2024,55079,12713,"0.0","mcf","CA","NG","NG","Natural Gas",34499,1.029,0,0,".",".","PL"
1,2024,55079,12713,"602014.0","mcf","CT","NG","NG","Natural Gas",602014,1.033,0,0,".",".","PL"
2,2024,55079,12713,"101157.0","mcf","CT","NG","NG","Natural Gas",101157,1.034,0,0,".",".","PL"
3,2024,55079,12713,"168283.0","mcf","CT","NG","NG","Natural Gas",168283,1.034,0,0,".",".","PL"
5,2024,55079,12713,"41293.0","mcf","CT","NG","NG","Natural Gas",41293,1.03,0,0,".",".","PL"
6,2024,55079,12713,"329710.0","mcf","CT","NG","NG","Natural Gas",329710,1.03,0,0,".",".","PL"
7,2024,55079,12713,"1560153.0","mcf","CT","NG","NG","Natural Gas",1560153,1.03,0,0,".",".","PL"
9,2024,55079,12713,"34499.0","mcf","CT","NG","NG","Natural Gas",34499,1.029,0,0,".",".","PL"
1,2024,55084,4464,"1092799.0","mcf","CS","NG","NG","Natural Gas",1092799,1.052,0,0,".",".","PL"
2,2024,55084,4464,"1231169.0","mcf","CS","NG","NG","Natural Gas",1231169,1.053,0,0,".",".","PL"
3,2024,55084,4464,"891727.0","mcf","CS","NG","NG","Natural Gas",891727,1.059,0,0,".",".","PL"
4,2024,55084,4464,"1177387.0","mcf","CS","NG","NG","Natural Gas",1177387,1.045,0,0,".",".","PL"
5,2024,55084,4464,"1112904.0","mcf","CS","NG","NG","Natural Gas",1112904,1.047,0,0,".",".","PL"
6,2024,55084,4464,"1068567.0","mcf","CS","NG","NG","Natural Gas",1068567,1.047,0,0,".",".","PL"
7,2024,55084,4464,"1136232.0","mcf","CS","NG","NG","Natural Gas",1136232,1.047,0,0,".",".","PL"
8,2024,55084,4464,"1183065.0","mcf","CS","NG","NG","Natural Gas",1183065,1.052,0,0,".",".","PL"
9,2024,55084,4464,"1053024.0","mcf","CS","NG","NG","Natural Gas",1053024,1.057,0,0,".",".","PL"
10,2024,55084,4464,"933128.0","mcf","CS","NG","NG","Natural Gas",933128,1.066,0,0,".",".","PL"
11,2024,55084,4464,"220961.0","mcf","CS","NG","NG","Natural Gas",220961,1.05,0,0,".",".","PL"
1,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",275425,1.03,0,0,".",".","PL"
2,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",47640,1.03,0,0,".",".","PL"
3,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",885952,1.03,0,0,".",".","PL"
4,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",1216185,1.008,0,0,".",".","PL"
5,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",1020356,1.007,0,0,".",".","PL"
6,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",614489,1.009,0,0,".",".","PL"
7,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",760109,1.011,0,0,".",".","PL"
8,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",1110997,1.009,0,0,".",".","PL"
9,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",905723,1.008,0,0,".",".","PL"
10,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",117892,1.009,0,0,".",".","PL"
11,2024,55086,7667,"0.0","mcf","CA","NG","NG","Natural Gas",257870,1.009,0,0,".",".","PL"
1,2024,55086,7667,"275426.0","mcf","CT","NG","NG","Natural Gas",275425,1.03,0,0,".",".","PL"
2,2024,55086,7667,"47640.0","mcf","CT","NG","NG","Natural Gas",47640,1.03,0,0,".",".","PL"
3,2024,55086,7667,"885952.0","mcf","CT","NG","NG","Natural Gas",885952,1.03,0,0,".",".","PL"
4,2024,55086,7667,"1216185.0","mcf","CT","NG","NG","Natural Gas",1216185,1.008,0,0,".",".","PL"
5,2024,55086,7667,"1020356.0","mcf","CT","NG","NG","Natural Gas",1020356,1.007,0,0,".",".","PL"
6,2024,55086,7667,"614489.0","mcf","CT","NG","NG","Natural Gas",614489,1.009,0,0,".",".","PL"
7,2024,55086,7667,"760109.0","mcf","CT","NG","NG","Natural Gas",760109,1.011,0,0,".",".","PL"
8,2024,55086,7667,"1110997.0","mcf","CT","NG","NG","Natural Gas",1110997,1.009,0,0,".",".","PL"
9,2024,55086,7667,"905723.0","mcf","CT","NG","NG","Natural Gas",905723,1.008,0,0,".",".","PL"
10,2024,55086,7667,"117892.0","mcf","CT","NG","NG","Natural Gas",117892,1.009,0,0,".",".","PL"
11,2024,55086,7667,"257871.0","mcf","CT","NG","NG","Natural Gas",257870,1.009,0,0,".",".","PL"
1,2024,55087,4254,"241317.0","mcf","CA","NG","NG","Natural Gas",4196551,1.061,0,0,"282.1",".","PL"
2,2024,55087,4254,"226767.0","mcf","CA","NG","NG","Natural Gas",3962489,1.064,0,0,"189.6",".","PL"
3,2024,55087,4254,"202903.0","mcf","CA","NG","NG","Natural Gas",3752434,1.072,0,0,"170.9",".","PL"
4,2024,55087,4254,"225545.0","mcf","CA","NG","NG","Natural Gas",3209890,1.072,0,0,"164.8",".","PL"
5,2024,55087,4254,"227221.0","mcf","CA","NG","NG","Natural Gas",3824319,1.065,0,0,"186.3",".","PL"
6,2024,55087,4254,"142869.0","mcf","CA","NG","NG","Natural Gas",3039359,1.084,0,0,"214.5",".","PL"
7,2024,55087,4254,"285218.0","mcf","CA","NG","NG","Natural Gas",4819123,1.076,0,0,"179.6",".","PL"
8,2024,55087,4254,"288362.0","mcf","CA","NG","NG","Natural Gas",4454102,1.061,0,0,"179.5",".","PL"
9,2024,55087,4254,"153207.0","mcf","CA","NG","NG","Natural Gas",3149672,1.057,0,0,"200.5",".","PL"
10,2024,55087,4254,"6327.0","mcf","CA","NG","NG","Natural Gas",1931923,1.069,0,0,"203.2",".","PL"
11,2024,55087,4254,"204112.0","mcf","CA","NG","NG","Natural Gas",3624691,1.066,0,0,"214.2",".","PL"
1,2024,55087,4254,"2531433.0","mcf","CT","NG","NG","Natural Gas",4196551,1.061,0,0,"282.1",".","PL"
2,2024,55087,4254,"2329422.0","mcf","CT","NG","NG","Natural Gas",3962489,1.064,0,0,"189.6",".","PL"
3,2024,55087,4254,"2190415.0","mcf","CT","NG","NG","Natural Gas",3752434,1.072,0,0,"170.9",".","PL"
4,2024,55087,4254,"2298819.0","mcf","CT","NG","NG","Natural Gas",3209890,1.072,0,0,"164.8",".","PL"
5,2024,55087,4254,"1832491.0","mcf","CT","NG","NG","Natural Gas",3824319,1.065,0,0,"186.3",".","PL"
6,2024,55087,4254,"1766636.0","mcf","CT","NG","NG","Natural Gas",3039359,1.084,0,0,"214.5",".","PL"
7,2024,55087,4254,"2309230.0","mcf","CT","NG","NG","Natural Gas",4819123,1.076,0,0,"179.6",".","PL"
8,2024,55087,4254,"2354909.0","mcf","CT","NG","NG","Natural Gas",4454102,1.061,0,0,"179.5",".","PL"
9,2024,55087,4254,"1472289.0","mcf","CT","NG","NG","Natural Gas",3149672,1.057,0,0,"200.5",".","PL"
10,2024,55087,4254,"197574.0","mcf","CT","NG","NG","Natural Gas",1931923,1.069,0,0,"203.2",".","PL"
11,2024,55087,4254,"2327191.0","mcf","CT","NG","NG","Natural Gas",3624691,1.066,0,0,"214.2",".","PL"
1,2024,55087,4254,"1423801.0","mcf","GT","NG","NG","Natural Gas",4196551,1.061,0,0,"282.1",".","PL"
2,2024,55087,4254,"1406300.0","mcf","GT","NG","NG","Natural Gas",3962489,1.064,0,0,"189.6",".","PL"
3,2024,55087,4254,"1359116.0","mcf","GT","NG","NG","Natural Gas",3752434,1.072,0,0,"170.9",".","PL"
4,2024,55087,4254,"685526.0","mcf","GT","NG","NG","Natural Gas",3209890,1.072,0,0,"164.8",".","PL"
5,2024,55087,4254,"1764607.0","mcf","GT","NG","NG","Natural Gas",3824319,1.065,0,0,"186.3",".","PL"
6,2024,55087,4254,"1129854.0","mcf","GT","NG","NG","Natural Gas",3039359,1.084,0,0,"214.5",".","PL"
7,2024,55087,4254,"2224675.0","mcf","GT","NG","NG","Natural Gas",4819123,1.076,0,0,"179.6",".","PL"
8,2024,55087,4254,"1810831.0","mcf","GT","NG","NG","Natural Gas",4454102,1.061,0,0,"179.5",".","PL"
9,2024,55087,4254,"1524176.0","mcf","GT","NG","NG","Natural Gas",3149672,1.057,0,0,"200.5",".","PL"
10,2024,55087,4254,"1728022.0","mcf","GT","NG","NG","Natural Gas",1931923,1.069,0,0,"203.2",".","PL"
11,2024,55087,4254,"1093388.0","mcf","GT","NG","NG","Natural Gas",3624691,1.066,0,0,"214.2",".","PL"
1,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3652297,1.052,0,0,".",".","PL"
2,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3253194,1.067,0,0,".",".","PL"
3,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3605712,1.074,0,0,".",".","PL"
4,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",2759184,1.058,0,0,".",".","PL"
5,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",2576219,1.054,0,0,".",".","PL"
6,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3161473,1.057,0,0,".",".","PL"
7,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3546261,1.058,0,0,".",".","PL"
8,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3464407,1.056,0,0,".",".","PL"
9,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3203884,1.05,0,0,".",".","PL"
10,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3417974,1.053,0,0,".",".","PL"
11,2024,55088,4945,"0.0","mcf","CT","NG","NG","Natural Gas",3398096,1.055,0,0,".",".","PL"
1,2024,55088,4945,"3591691.0","mcf","GT","NG","NG","Natural Gas",3652297,1.052,0,0,".",".","PL"
2,2024,55088,4945,"3189799.0","mcf","GT","NG","NG","Natural Gas",3253194,1.067,0,0,".",".","PL"
3,2024,55088,4945,"3498167.0","mcf","GT","NG","NG","Natural Gas",3605712,1.074,0,0,".",".","PL"
4,2024,55088,4945,"2604322.0","mcf","GT","NG","NG","Natural Gas",2759184,1.058,0,0,".",".","PL"
5,2024,55088,4945,"2384839.0","mcf","GT","NG","NG","Natural Gas",2576219,1.054,0,0,".",".","PL"
6,2024,55088,4945,"3008215.0","mcf","GT","NG","NG","Natural Gas",3161473,1.057,0,0,".",".","PL"
7,2024,55088,4945,"3302178.0","mcf","GT","NG","NG","Natural Gas",3546261,1.058,0,0,".",".","PL"
8,2024,55088,4945,"3254782.0","mcf","GT","NG","NG","Natural Gas",3464407,1.056,0,0,".",".","PL"
9,2024,55088,4945,"3002286.0","mcf","GT","NG","NG","Natural Gas",3203884,1.05,0,0,".",".","PL"
10,2024,55088,4945,"3210725.0","mcf","GT","NG","NG","Natural Gas",3417974,1.053,0,0,".",".","PL"
11,2024,55088,4945,"3166715.0","mcf","GT","NG","NG","Natural Gas",3398096,1.055,0,0,".",".","PL"
1,2024,55088,4945,"60607.0","mcf","ST","NG","NG","Natural Gas",3652297,1.052,0,0,".",".","PL"
2,2024,55088,4945,"63395.0","mcf","ST","NG","NG","Natural Gas",3253194,1.067,0,0,".",".","PL"
3,2024,55088,4945,"107545.0","mcf","ST","NG","NG","Natural Gas",3605712,1.074,0,0,".",".","PL"
4,2024,55088,4945,"154863.0","mcf","ST","NG","NG","Natural Gas",2759184,1.058,0,0,".",".","PL"
5,2024,55088,4945,"191380.0","mcf","ST","NG","NG","Natural Gas",2576219,1.054,0,0,".",".","PL"
6,2024,55088,4945,"153257.0","mcf","ST","NG","NG","Natural Gas",3161473,1.057,0,0,".",".","PL"
7,2024,55088,4945,"244082.0","mcf","ST","NG","NG","Natural Gas",3546261,1.058,0,0,".",".","PL"
8,2024,55088,4945,"209625.0","mcf","ST","NG","NG","Natural Gas",3464407,1.056,0,0,".",".","PL"
9,2024,55088,4945,"201599.0","mcf","ST","NG","NG","Natural Gas",3203884,1.05,0,0,".",".","PL"
10,2024,55088,4945,"207249.0","mcf","ST","NG","NG","Natural Gas",3417974,1.053,0,0,".",".","PL"
11,2024,55088,4945,"231381.0","mcf","ST","NG","NG","Natural Gas",3398096,1.055,0,0,".",".","PL"
1,2024,55089,13914,"65406.0","mcf","CA","NG","NG","Natural Gas",3560498,1.03,0,0,".",".","PL"
2,2024,55089,13914,"103591.0","mcf","CA","NG","NG","Natural Gas",3506149,1.03,0,0,".",".","PL"
3,2024,55089,13914,"112068.0","mcf","CA","NG","NG","Natural Gas",3740520,1.03,0,0,".",".","PL"
4,2024,55089,13914,"127642.0","mcf","CA","NG","NG","Natural Gas",3620412,1.03,0,0,".",".","PL"
5,2024,55089,13914,"148143.0","mcf","CA","NG","NG","Natural Gas",3602519,1.03,0,0,".",".","PL"
6,2024,55089,13914,"87061.0","mcf","CA","NG","NG","Natural Gas",3426088,1.03,0,0,".",".","PL"
7,2024,55089,13914,"111132.0","mcf","CA","NG","NG","Natural Gas",3544702,1.03,0,0,".",".","PL"
8,2024,55089,13914,"112971.0","mcf","CA","NG","NG","Natural Gas",3559375,1.03,0,0,".",".","PL"
9,2024,55089,13914,"73215.0","mcf","CA","NG","NG","Natural Gas",3417041,1.03,0,0,".",".","PL"
10,2024,55089,13914,"7081.0","mcf","CA","NG","NG","Natural Gas",1361075,1.03,0,0,".",".","PL"
11,2024,55089,13914,"0.0","mcf","CA","NG","NG","Natural Gas",1075316,1.03,0,0,".",".","PL"
1,2024,55089,13914,"3495092.0","mcf","CT","NG","NG","Natural Gas",3560498,1.03,0,0,".",".","PL"
2,2024,55089,13914,"3402558.0","mcf","CT","NG","NG","Natural Gas",3506149,1.03,0,0,".",".","PL"
3,2024,55089,13914,"3628452.0","mcf","CT","NG","NG","Natural Gas",3740520,1.03,0,0,".",".","PL"
4,2024,55089,13914,"3492770.0","mcf","CT","NG","NG","Natural Gas",3620412,1.03,0,0,".",".","PL"
5,2024,55089,13914,"3454376.0","mcf","CT","NG","NG","Natural Gas",3602519,1.03,0,0,".",".","PL"
6,2024,55089,13914,"3339027.0","mcf","CT","NG","NG","Natural Gas",3426088,1.03,0,0,".",".","PL"
7,2024,55089,13914,"3433570.0","mcf","CT","NG","NG","Natural Gas",3544702,1.03,0,0,".",".","PL"
8,2024,55089,13914,"3446404.0","mcf","CT","NG","NG","Natural Gas",3559375,1.03,0,0,".",".","PL"
9,2024,55089,13914,"3343826.0","mcf","CT","NG","NG","Natural Gas",3417041,1.03,0,0,".",".","PL"
10,2024,55089,13914,"1353994.0","mcf","CT","NG","NG","Natural Gas",1361075,1.03,0,0,".",".","PL"
11,2024,55089,13914,"1075316.0","mcf","CT","NG","NG","Natural Gas",1075316,1.03,0,0,".",".","PL"
1,2024,55091,12501,"3273837.0","mcf","CS","NG","NG","Natural Gas",2327316,0.996,0,0,".",".","PL"
1,2024,55091,12501,"3273837.0","mcf","CS","NG","NG","Natural Gas",946521,0.996,0,0,".",".","PL"
2,2024,55091,12501,"1035859.0","mcf","CS","NG","NG","Natural Gas",403015,0.996,0,0,".",".","PL"
2,2024,55091,12501,"1035859.0","mcf","CS","NG","NG","Natural Gas",632844,0.996,0,0,".",".","PL"
3,2024,55091,12501,"2863122.0","mcf","CS","NG","NG","Natural Gas",1265682,0.995,0,0,".",".","PL"
3,2024,55091,12501,"2863122.0","mcf","CS","NG","NG","Natural Gas",1597440,0.995,0,0,".",".","PL"
4,2024,55091,12501,"2835536.0","mcf","CS","NG","NG","Natural Gas",1846369,0.994,0,0,".",".","PL"
4,2024,55091,12501,"2835536.0","mcf","CS","NG","NG","Natural Gas",989167,0.994,0,0,".",".","PL"
5,2024,55091,12501,"5052768.0","mcf","CS","NG","NG","Natural Gas",2359931,0.996,0,0,".",".","PL"
5,2024,55091,12501,"5052768.0","mcf","CS","NG","NG","Natural Gas",2692837,0.996,0,0,".",".","PL"
6,2024,55091,12501,"4907350.0","mcf","CS","NG","NG","Natural Gas",2250886,0.996,0,0,".",".","PL"
6,2024,55091,12501,"4907350.0","mcf","CS","NG","NG","Natural Gas",2656464,0.996,0,0,".",".","PL"
7,2024,55091,12501,"5764138.0","mcf","CS","NG","NG","Natural Gas",3224215,0.997,0,0,".",".","PL"
7,2024,55091,12501,"5764138.0","mcf","CS","NG","NG","Natural Gas",2539923,0.997,0,0,".",".","PL"
8,2024,55091,12501,"7198304.0","mcf","CS","NG","NG","Natural Gas",3505303,0.999,0,0,".",".","PL"
8,2024,55091,12501,"7198304.0","mcf","CS","NG","NG","Natural Gas",3693001,0.999,0,0,".",".","PL"
9,2024,55091,12501,"4721608.0","mcf","CS","NG","NG","Natural Gas",1926691,0.994,0,0,".",".","PL"
9,2024,55091,12501,"4721608.0","mcf","CS","NG","NG","Natural Gas",2794917,0.994,0,0,".",".","PL"
10,2024,55091,12501,"3388649.0","mcf","CS","NG","NG","Natural Gas",1528799,0.996,0,0,".",".","PL"
10,2024,55091,12501,"3388649.0","mcf","CS","NG","NG","Natural Gas",1859850,0.996,0,0,".",".","PL"
11,2024,55091,12501,"3230550.0","mcf","CS","NG","NG","Natural Gas",1792821,0.993,0,0,".",".","PL"
11,2024,55091,12501,"3230550.0","mcf","CS","NG","NG","Natural Gas",1437729,0.993,0,0,".",".","PL"
1,2024,55097,60477,"127507.0","mcf","CA","NG","NG","Natural Gas",3857820,1.032,0,0,".",".","PL"
2,2024,55097,60477,"28223.0","mcf","CA","NG","NG","Natural Gas",2229809,1.032,0,0,".",".","PL"
3,2024,55097,60477,"58896.0","mcf","CA","NG","NG","Natural Gas",2515677,1.032,0,0,".",".","PL"
4,2024,55097,60477,"42650.0","mcf","CA","NG","NG","Natural Gas",1752752,1.032,0,0,".",".","PL"
5,2024,55097,60477,"76324.0","mcf","CA","NG","NG","Natural Gas",2073475,1.032,0,0,".",".","PL"
6,2024,55097,60477,"123145.0","mcf","CA","NG","NG","Natural Gas",3961910,1.032,0,0,".",".","PL"
7,2024,55097,60477,"135189.0","mcf","CA","NG","NG","Natural Gas",4491896,1.032,0,0,".",".","PL"
8,2024,55097,60477,"106488.0","mcf","CA","NG","NG","Natural Gas",4869425,1.032,0,0,".",".","PL"
9,2024,55097,60477,"98941.0","mcf","CA","NG","NG","Natural Gas",3757141,1.032,0,0,".",".","PL"
10,2024,55097,60477,"64264.0","mcf","CA","NG","NG","Natural Gas",3174236,1.032,0,0,".",".","PL"
11,2024,55097,60477,"103182.0","mcf","CA","NG","NG","Natural Gas",4105521,1.032,0,0,".",".","PL"
1,2024,55097,60477,"3730313.0","mcf","CT","NG","NG","Natural Gas",3857820,1.032,0,0,".",".","PL"
2,2024,55097,60477,"2201587.0","mcf","CT","NG","NG","Natural Gas",2229809,1.032,0,0,".",".","PL"
3,2024,55097,60477,"2456782.0","mcf","CT","NG","NG","Natural Gas",2515677,1.032,0,0,".",".","PL"
4,2024,55097,60477,"1710101.0","mcf","CT","NG","NG","Natural Gas",1752752,1.032,0,0,".",".","PL"
5,2024,55097,60477,"1997150.0","mcf","CT","NG","NG","Natural Gas",2073475,1.032,0,0,".",".","PL"
6,2024,55097,60477,"3838766.0","mcf","CT","NG","NG","Natural Gas",3961910,1.032,0,0,".",".","PL"
7,2024,55097,60477,"4356708.0","mcf","CT","NG","NG","Natural Gas",4491896,1.032,0,0,".",".","PL"
8,2024,55097,60477,"4762937.0","mcf","CT","NG","NG","Natural Gas",4869425,1.032,0,0,".",".","PL"
9,2024,55097,60477,"3658201.0","mcf","CT","NG","NG","Natural Gas",3757141,1.032,0,0,".",".","PL"
10,2024,55097,60477,"3109973.0","mcf","CT","NG","NG","Natural Gas",3174236,1.032,0,0,".",".","PL"
11,2024,55097,60477,"4002339.0","mcf","CT","NG","NG","Natural Gas",4105521,1.032,0,0,".",".","PL"
2,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",30000,1.013,0,0,".",".","PL"
3,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",1194280,1.011,0,0,".",".","PL"
4,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",857450,1.009,0,0,".",".","PL"
5,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",2138100,1.012,0,0,".",".","PL"
6,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",2311513,1.013,0,0,".",".","PL"
7,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",2263519,1.013,0,0,".",".","PL"
8,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",2371698,1.013,0,0,".",".","PL"
9,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",1999161,1.012,0,0,".",".","PL"
10,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",1172103,1.009,0,0,".",".","PL"
11,2024,55098,6519,"0.0","mcf","CA","NG","NG","Natural Gas",1258963,1.01,0,0,".",".","PL"
2,2024,55098,6519,"0.0","mcf","CT","NG","NG","Natural Gas",30000,1.013,0,0,".",".","PL"
3,2024,55098,6519,"1107658.0","mcf","CT","NG","NG","Natural Gas",1194280,1.011,0,0,".",".","PL"
4,2024,55098,6519,"803220.0","mcf","CT","NG","NG","Natural Gas",857450,1.009,0,0,".",".","PL"
5,2024,55098,6519,"2039400.0","mcf","CT","NG","NG","Natural Gas",2138100,1.012,0,0,".",".","PL"
6,2024,55098,6519,"2239294.0","mcf","CT","NG","NG","Natural Gas",2311513,1.013,0,0,".",".","PL"
7,2024,55098,6519,"2217984.0","mcf","CT","NG","NG","Natural Gas",2263519,1.013,0,0,".",".","PL"
8,2024,55098,6519,"2203087.0","mcf","CT","NG","NG","Natural Gas",2371698,1.013,0,0,".",".","PL"
9,2024,55098,6519,"2117119.0","mcf","CT","NG","NG","Natural Gas",1999161,1.012,0,0,".",".","PL"
10,2024,55098,6519,"1185825.0","mcf","CT","NG","NG","Natural Gas",1172103,1.009,0,0,".",".","PL"
11,2024,55098,6519,"1173749.0","mcf","CT","NG","NG","Natural Gas",1258963,1.01,0,0,".",".","PL"
1,2024,55103,14372,"40612.0","mcf","CA","NG","NG","Natural Gas",2360176,1.055,0,0,".",".","PL"
2,2024,55103,14372,"24813.0","mcf","CA","NG","NG","Natural Gas",2280489,1.059,0,0,".",".","PL"
3,2024,55103,14372,"16071.0","mcf","CA","NG","NG","Natural Gas",2367182,1.052,0,0,".",".","PL"
4,2024,55103,14372,"9088.0","mcf","CA","NG","NG","Natural Gas",1903838,1.045,0,0,".",".","PL"
5,2024,55103,14372,"677.0","mcf","CA","NG","NG","Natural Gas",192711,1.038,0,0,".",".","PL"
6,2024,55103,14372,"29477.0","mcf","CA","NG","NG","Natural Gas",1884543,1.047,0,0,".",".","PL"
7,2024,55103,14372,"20145.0","mcf","CA","NG","NG","Natural Gas",2252928,1.051,0,0,".",".","PL"
8,2024,55103,14372,"15423.0","mcf","CA","NG","NG","Natural Gas",2311940,1.056,0,0,".",".","PL"
9,2024,55103,14372,"25150.0","mcf","CA","NG","NG","Natural Gas",2134069,1.071,0,0,".",".","PL"
10,2024,55103,14372,"9967.0","mcf","CA","NG","NG","Natural Gas",2296859,1.054,0,0,".",".","PL"
11,2024,55103,14372,"10446.0","mcf","CA","NG","NG","Natural Gas",2359230,1.052,0,0,".",".","PL"
1,2024,55103,14372,"2319564.0","mcf","CT","NG","NG","Natural Gas",2360176,1.055,0,0,".",".","PL"
2,2024,55103,14372,"2255676.0","mcf","CT","NG","NG","Natural Gas",2280489,1.059,0,0,".",".","PL"
3,2024,55103,14372,"2351111.0","mcf","CT","NG","NG","Natural Gas",2367182,1.052,0,0,".",".","PL"
4,2024,55103,14372,"1894750.0","mcf","CT","NG","NG","Natural Gas",1903838,1.045,0,0,".",".","PL"
5,2024,55103,14372,"192034.0","mcf","CT","NG","NG","Natural Gas",192711,1.038,0,0,".",".","PL"
6,2024,55103,14372,"1855066.0","mcf","CT","NG","NG","Natural Gas",1884543,1.047,0,0,".",".","PL"
7,2024,55103,14372,"2232783.0","mcf","CT","NG","NG","Natural Gas",2252928,1.051,0,0,".",".","PL"
8,2024,55103,14372,"2296517.0","mcf","CT","NG","NG","Natural Gas",2311940,1.056,0,0,".",".","PL"
9,2024,55103,14372,"2108919.0","mcf","CT","NG","NG","Natural Gas",2134069,1.071,0,0,".",".","PL"
10,2024,55103,14372,"2286892.0","mcf","CT","NG","NG","Natural Gas",2296859,1.054,0,0,".",".","PL"
11,2024,55103,14372,"2348784.0","mcf","CT","NG","NG","Natural Gas",2359230,1.052,0,0,".",".","PL"
